"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-13.2054654879943,0.148036016742312,-0.00267773544888749,-0.362841904849257,NA,1.95640566315476,-0.133585730710325,9,-852.115508708329,1722.36164150955,0,0.580813153143914,0.580813153143914,FALSE
-20.2564136366704,0.148164960354438,-0.00268390182552578,2.0813772280281,-0.207582166940967,1.90364800781882,-0.128498038222383,10,-851.427051087139,1723.01386978503,0.652228275480638,0.419186099183154,0.999999252327068,FALSE
-12.2538230363112,0.0360983814030542,NA,-0.377768397868275,NA,2.01000812705162,-0.138553289079647,8,-867.197189929351,1750.49880335399,28.137161844443,4.50951026806597e-07,0.999999703278095,FALSE
-18.7272380888875,0.0359812352580622,NA,1.86688147649507,-0.190637980038599,1.96169820566216,-0.133892316750194,9,-866.608660697168,1751.34794548722,28.9863039776774,2.9494464037312e-07,0.999999998222735,FALSE
-15.234604963416,0.149788850182314,-0.00269371993817619,NA,NA,1.8520775334786,-0.119298627821435,8,-872.733473660876,1761.57137081704,39.2097293074924,1.77726384170779e-09,0.999999999999999,FALSE
-11.0474864517118,NA,NA,-0.404759815432736,NA,1.95952921975868,-0.134730715575815,7,-888.979179633819,1792.03951868793,69.677877178382,4.30207183857007e-16,1,FALSE
-18.0575396805248,NA,NA,2.02490205455027,-0.206339218840889,1.90702083749945,-0.129662202227095,8,-888.290319389027,1792.68506227334,70.3234207637954,3.11529838343516e-16,1,FALSE
-14.3832958127409,0.0372471824144788,NA,NA,NA,1.90986505276101,-0.124449850135065,7,-890.13661060376,1794.35438062781,71.9927391182646,1.35210922170436e-16,1,FALSE
-39.726857625714,0.151466825382589,-0.00289905476374861,9.95514047196178,-0.867049948081782,0.466897993994453,NA,9,-902.777339139085,1823.68530237106,101.323660861513,5.77940386011336e-23,1,FALSE
-13.2661040671691,NA,NA,NA,NA,1.84157026653762,-0.118757683656221,6,-915.954901528147,1843.97062854507,121.608987035525,2.27499493026716e-27,1,FALSE
-9.73040508714186,0.151481483023945,-0.00290902793852256,-0.232807242177561,NA,0.447801575763218,NA,8,-914.667522909125,1845.43946931354,123.07782780399,1.09150495837492e-27,1,FALSE
-11.3369732687453,0.152462807613496,-0.00289997544878575,NA,NA,0.48613360286205,NA,7,-922.272663564304,1858.6264865489,136.264845039353,1.49451852933367e-30,1,FALSE
-39.1836462230758,0.0298743836446759,NA,10.1670284220798,-0.886381946744934,0.462954627102128,NA,8,-924.019298758132,1864.14302101155,141.781379502005,9.47547664909866e-32,1,FALSE
-8.50528703578384,0.029425088995313,NA,-0.248949824675469,NA,0.442869796059845,NA,7,-936.58163847781,1887.24443637591,164.882794866364,9.12415085787644e-37,1,FALSE
-38.0041015663857,NA,NA,10.0641107010352,-0.880452934874547,0.454838713653121,NA,7,-941.586846612623,1897.25485264554,174.893211135989,6.11586912863962e-39,1,FALSE
-10.2249224306911,0.0308564695818932,NA,NA,NA,0.483637475160486,NA,6,-945.461044368516,1902.98291422581,180.621272716262,3.48839307249815e-40,1,FALSE
-7.5314844428458,NA,NA,-0.283536825544393,NA,0.434437893084337,NA,6,-953.97864930605,1920.01812410088,197.656482591331,6.97391407170594e-44,1,FALSE
-9.44631660291891,NA,NA,NA,NA,0.480266304572255,NA,5,-965.799703185841,1941.64282171177,219.281180202223,1.4051839134505e-48,1,FALSE
10.5314877188643,0.146948499834897,-0.00299783834734898,-5.36363127212032,0.363143739517154,NA,NA,8,-1207.20793290244,2430.52028930018,708.15864779063,9.75753053672266e-155,1,TRUE
-1.8956707198892,0.146859518788685,-0.00299629681617189,-1.11159060672124,NA,NA,NA,7,-1208.6070050073,2431.29516943488,708.933527925336,6.62333674026603e-155,1,FALSE
11.1652304551088,0.0208398831304449,NA,-5.18558225140801,0.34764381343603,NA,NA,7,-1225.06797077383,2464.21710096796,741.855459458411,4.70078335779647e-162,1,TRUE
-0.731308845032674,0.0208169918811524,NA,-1.11516211267581,NA,NA,NA,6,-1226.35498139445,2464.77078827768,742.409146768134,3.56400713595319e-162,1,FALSE
11.5592786738956,NA,NA,-5.1300773980566,0.341627817201649,NA,NA,6,-1232.26458600608,2476.58999750094,754.228355991391,9.6700761005568e-165,1,TRUE
-0.132308359037609,NA,NA,-1.1300344421827,NA,NA,NA,5,-1233.5051378386,2477.0536910173,754.69204950775,7.66902448124884e-165,1,FALSE
-8.50562800337698,0.150611182844214,-0.00295272165970118,NA,NA,NA,NA,6,-1351.91619374234,2715.89321297346,993.531571463913,1.05050204251447e-216,1,FALSE
-7.37000671130956,0.0260716211107852,NA,NA,NA,NA,NA,5,-1371.14964546349,2752.34270626707,1029.98106475753,1.2778797801264e-224,1,FALSE
-6.72862672551399,NA,NA,NA,NA,NA,NA,4,-1383.72850653417,2775.4859357003,1053.12429419076,1.20504032501825e-229,1,FALSE
