"(Intercept)","dbh","I(dbh^2)","tmx","I(tmx^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
4.10654020082259,0.0209254341694767,-0.000145458630008799,0.0155169363730751,0.000714451382505598,0.03905837201518,-0.000710565087769772,-0.00253469744521954,11,-21800.3900609685,43622.784695187,0,0.772374450628686,0.772374450628686,FALSE
4.29308589240508,0.0209280395825674,-0.000145511696381905,0.0157389561739833,0.000666958521244546,0.0174170445115923,NA,-0.00254707523572842,10,-21803.2879968145,43626.5798046047,3.79510941767512,0.115805813089248,0.888180263717933,FALSE
4.07248794511847,0.0208971448784539,-0.000145127265458905,0.0200139016548639,NA,0.0373621418601894,-0.000659493689146237,-0.00251236208242322,10,-21803.5230232819,43627.0498575394,4.26516235245072,0.0915502769171641,0.979730540635097,FALSE
4.2485697613829,0.0209013655012935,-0.000145197587229238,0.0199421760172531,NA,0.0172850016383314,NA,-0.00252529147011411,9,-21806.0311427687,43630.0654035544,7.28070836736879,0.0202694593649027,1,FALSE
-0.578504684890999,0.0157816935398389,-0.000150209753162121,0.0158646940885647,0.000634072553656596,0.0404881193627208,-0.000758335973009699,NA,10,-21839.9993345544,43700.0024800844,77.2177848974025,1.31886078898849e-17,1,FALSE
-0.572048718797439,0.0157951170423211,-0.000149860612917574,0.0198568765543202,NA,0.0389701591261309,-0.000712595046950916,NA,9,-21842.4675540786,43702.9382261742,80.1535309871688,3.03885370453327e-18,1,FALSE
-0.403849584845043,0.0157601381503061,-0.000150309021511453,0.0161036693877943,0.000582946400306583,0.0173918042099832,NA,NA,9,-21843.2984965346,43704.6001110861,81.8154158991092,1.32384173842903e-18,1,FALSE
-0.407617788564376,0.0157737357551554,-0.000149980863258346,0.0197785761553873,NA,0.017276462313594,NA,NA,8,-21845.3947398515,43706.7919740733,84.0072788862963,4.42465149365449e-19,1,FALSE
4.68500783959429,0.00448453539387851,NA,0.0155922733191514,0.000685080329488097,0.039108321963038,-0.000713684646125651,-0.00262892058945393,10,-21853.0836938385,43726.1711986526,103.386503465568,2.73989500193024e-23,1,FALSE
4.65094071495789,0.00449338540992887,NA,0.0199040840537839,NA,0.0374816688627247,-0.00066470892527287,-0.00260721879763439,9,-21855.9703301505,43729.943778318,107.159083130959,4.15459462138657e-24,1,FALSE
4.87282503424189,0.00448149780452414,NA,0.015815746500002,0.000637378968311333,0.0173724213939971,NA,-0.00264152499854498,9,-21856.0127538535,43730.028625724,107.243930537035,3.98202767826464e-24,1,FALSE
4.82890516500266,0.0044899349085032,NA,0.0198322527560607,NA,0.0172461584316218,NA,-0.00262041577990404,8,-21858.5231740201,43733.0488424105,110.264147223519,8.79574345540482e-25,1,FALSE
2.36600168596044,NA,NA,0.0155664179591224,0.000693156653885921,0.0390444074254285,-0.000711131247708601,-0.00132332841606865,9,-21870.1225030206,43758.2481240581,135.463428871139,2.96700357840226e-30,1,FALSE
2.55469592496297,NA,NA,0.0157891049809431,0.000645621305094603,0.0173862713902486,NA,-0.0013367606462898,8,-21873.0282070244,43762.0589084192,139.27421323218,4.41384176982695e-31,1,FALSE
2.32687285539173,NA,NA,0.0199291136225788,NA,0.037398424453346,-0.000661572232500222,-0.00129874892270454,8,-21873.0751781521,43762.1528506745,139.368155487486,4.21131239626828e-31,1,FALSE
2.50580236094798,NA,NA,0.0198576027338202,NA,0.0172584051978012,NA,-0.00131289781598166,7,-21875.601867036,43765.2056741042,142.420978917209,9.15177372591975e-32,1,FALSE
-0.170127467801728,-0.00123174415799354,NA,0.0159679385196443,0.00059790121942721,0.0406533038090742,-0.000765319488927358,NA,9,-21897.1313146974,43812.2657474116,189.481052224655,5.52764566700032e-42,1,FALSE
-0.164890252546994,-0.00118253932644611,NA,0.0197322230490061,NA,0.0392211939433448,-0.000722164303127966,NA,8,-21899.3305204485,43814.6635352673,191.87884008031,1.66673739308814e-42,1,FALSE
0.00636042044768876,-0.00126407581290281,NA,0.0162097035664928,0.000546281293191501,0.017344741204452,NA,NA,8,-21900.4978626381,43816.9982196465,194.213524459534,5.18676901107803e-43,1,FALSE
-0.2390424456077,NA,NA,0.0161245565875924,0.000560142398718832,0.0412530468851692,-0.000785711011905152,NA,8,-21900.6117177923,43817.2259299549,194.441234767924,4.62860630111042e-43,1,FALSE
0.00203146158261663,-0.00121722008748741,NA,0.0196533040271081,NA,0.0172366069794023,NA,NA,7,-21902.3425403307,43818.6870206936,195.902325506606,2.22935083690154e-43,1,FALSE
-0.231543668757541,NA,NA,0.0196540552551649,NA,0.0398863964074359,-0.000744442218489691,NA,7,-21902.5475400055,43819.0970200432,196.312324856226,1.81613526721014e-43,1,FALSE
-0.0595856301960715,NA,NA,0.0163771726549786,0.000506107572541895,0.0173229494528343,NA,NA,7,-21904.1640549455,43822.3300499233,199.545354736263,3.60665560135678e-44,1,FALSE
-0.0613357395623529,NA,NA,0.0195703831914956,NA,0.0172232689809887,NA,NA,6,-21905.7523626934,43823.5061803858,200.721485198759,2.00313947133819e-44,1,FALSE
