"(Intercept)","dbh","I(dbh^2)","tmx","I(tmx^2)","wet","I(wet^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
3.46831304713285,0.0214167014038117,-0.000157457228699503,0.0155948054517963,0.000782960805427167,0.038337766298066,-0.000688707057804524,-0.00218153812798685,11,-23606.5732492109,47235.1508035651,0,0.820222877716921,0.820222877716921,FALSE
3.64858571337473,0.0214128171454311,-0.000157466523888157,0.0158016672013443,0.000737652672356435,0.017364583978124,NA,-0.00219317580124866,10,-23609.439865484,47238.8833185289,3.73251496385637,0.126889753082908,0.947112630799829,FALSE
3.43100868981866,0.0213903011238448,-0.000157124072392238,0.0205373103364521,NA,0.0365109049596042,-0.000633726267015784,-0.00215729882986003,10,-23610.5280572039,47241.0597019688,5.90889840377349,0.0427396432781845,0.989852274078014,FALSE
3.5999878488176,0.0213901080956253,-0.000157162871424203,0.0204641588961762,NA,0.0172202402716772,NA,-0.00216955556785114,9,-23612.96626064,47243.9354565094,8.78465294428315,0.0101477259218694,0.999999999999883,FALSE
-0.576505223579753,0.0171437397277797,-0.000162615743732548,0.0158915957678805,0.000714277288441348,0.0395596239207445,-0.00072956568812592,NA,10,-23637.3603476141,47294.7242827892,59.5734792241346,9.49981681973837e-14,0.999999999999978,FALSE
-0.408474106201462,0.0171201842034131,-0.000162689459801994,0.0161126555817785,0.000665862926484471,0.0173421574361021,NA,NA,9,-23640.5762760027,47299.1554872346,64.0046836695183,1.03631411075889e-14,0.999999999999989,FALSE
-0.569460198563369,0.0171601794482137,-0.000162235479025261,0.0204018355221763,NA,0.037878771636247,-0.000678936895985017,NA,9,-23640.6530537227,47299.3090426747,64.1582391096526,9.59726024429635e-15,0.999999999999998,FALSE
-0.412798028177422,0.017137158035205,-0.000162329004852891,0.0203226901161894,NA,0.017211922971561,NA,NA,8,-23643.4510237011,47302.9043955473,67.7535919822258,1.59010687385824e-15,1,FALSE
4.15081146034652,0.00402759904901724,NA,0.0156734084862778,0.000752189911481575,0.0383109767252576,-0.000689424244413883,-0.0023255872682574,10,-23673.9526799299,47367.9089474207,132.75814385563,1.21861698328176e-29,1,FALSE
4.3320866127912,0.00402390279402882,NA,0.0158809879876169,0.000706849558235057,0.0173165151041224,NA,-0.00233767845814554,9,-23676.8315772957,47371.6660898207,136.515286255606,1.86214768033498e-30,1,FALSE
4.11331205162238,0.00403753534364008,NA,0.0204212085001243,NA,0.0365559506413305,-0.000636607865515847,-0.00230186272014831,9,-23677.6113375323,47373.2256102938,138.074806728728,8.5382438193416e-31,1,FALSE
4.28358819509919,0.00403357376588395,NA,0.0203482872642317,NA,0.0171780646439906,NA,-0.00231441425048989,8,-23680.0771712088,47376.1566905627,141.005886997606,1.97193483489847e-31,1,FALSE
2.03875497932859,NA,NA,0.0156492076221608,0.000759918639105628,0.0382316916763443,-0.000686409630405978,-0.00114114221607523,9,-23688.9897334191,47395.9824020675,160.831598502446,9.76773808624404e-36,1,FALSE
2.22118929699746,NA,NA,0.0158559116129581,0.00071477122356737,0.0173290466650789,NA,-0.00115427378190641,8,-23691.8415481699,47399.6854444849,164.53464091981,1.53351688353985e-36,1,FALSE
1.99562315550045,NA,NA,0.0204458230332561,NA,0.0364583489034848,-0.000633041044674654,-0.00111422975223979,8,-23692.7214774805,47401.4453031062,166.294499541094,6.36121563503034e-37,1,FALSE
2.16702088231167,NA,NA,0.0203733096167819,NA,0.0171890535783661,NA,-0.0011278743494518,7,-23695.1580855318,47404.3179973688,169.167193803769,1.51266404619202e-37,1,FALSE
