"Species","coef","significant","significant2","ci.lower","ci.upper","chg_rad_inc_clim","chg_rad_inc_1SD_clim","variable","month"
"SCBI_cagl",-0.0840569656267603,FALSE,FALSE,-0.429486356899878,0.329625753137353,-0.000161790339313295,-0.00577836206413787,"pre","prev.apr"
"SCBI_cagl",-0.0456104880204203,FALSE,FALSE,-0.456622459354442,0.395597968467557,-8.1515743704427e-05,-0.00338421621748217,"pre","prev.may"
"SCBI_cagl",0.0879026331101705,FALSE,FALSE,-0.301536696129185,0.413476215646789,0.000128194629779168,0.00558581125336218,"pre","prev.jun"
"SCBI_cagl",0.0948850014065143,FALSE,FALSE,-0.374903019487209,0.522160629306468,0.000188980818957466,0.00712050326332783,"pre","prev.jul"
"SCBI_cagl",-0.255746472769757,FALSE,FALSE,-0.593374290927232,0.0715460625025637,-0.000610810176932276,-0.0269698040719353,"pre","prev.aug"
"SCBI_cagl",0.0378233166621842,FALSE,FALSE,-0.330416661425103,0.40116476087694,4.00969578391928e-05,0.00222957712339733,"pre","prev.sep"
"SCBI_cagl",0.0544896859982703,FALSE,FALSE,-0.421318350920108,0.555811779702591,8.2677381149879e-05,0.00429077626536496,"pre","prev.oct"
"SCBI_cagl",0.0250084100403267,FALSE,FALSE,-0.250433279261646,0.284262103446256,4.4166871674053e-05,0.00176868844107882,"pre","prev.nov"
"SCBI_cagl",-0.422095237412633,TRUE,FALSE,-0.670203550418559,-0.00348274155748051,-0.00104450252268249,-0.0316270340701692,"pre","prev.dec"
"SCBI_cagl",-0.0247345251456666,FALSE,FALSE,-0.306549940931669,0.258138928137165,-5.1433902577433e-05,-0.00170780573853791,"pre","curr.jan"
"SCBI_cagl",0.0144990606053346,FALSE,FALSE,-0.347518345762506,0.427800133974593,3.11865431002892e-05,0.000920682931354554,"pre","curr.feb"
"SCBI_cagl",-0.120403302319674,FALSE,FALSE,-0.452982668777018,0.229649016211667,-0.000226078119949065,-0.00776154991751534,"pre","curr.mar"
"SCBI_cagl",-0.0323770692925193,FALSE,FALSE,-0.366887642078344,0.341776178584013,-6.24665815750841e-05,-0.00215265829807605,"pre","curr.apr"
"SCBI_cagl",0.336952312703701,FALSE,FALSE,-0.0186444916691748,0.601103920871732,0.000577999365492571,0.0240968837393964,"pre","curr.may"
"SCBI_cagl",-0.0174411049107802,FALSE,FALSE,-0.393650120506144,0.38416119336935,-2.55396988649978e-05,-0.00111174187576822,"pre","curr.jun"
