"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmx","I(tmx^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-6.5937513413175,NA,NA,0.00830807522769747,-0.000171861081387846,0.990613536649974,-0.0364172382346106,8,-3493.88227180948,7003.78532583861,0,0.517673839536619,0.517673839536619,FALSE
-6.53715836659172,-0.00326875300291124,NA,0.00831335139297262,-0.000171920908572878,0.992254030089145,-0.0364777798229918,9,-3493.51467920461,7005.05533993347,1.27001409485911,0.274331805603182,0.792005645139802,FALSE
-6.43683093608428,-0.0127396953688622,0.000133505188177892,0.00831897721635411,-0.000171981434892993,0.992406447757895,-0.0364839877285559,10,-3492.78861748032,7005.60899474122,1.82366890260528,0.207994354860169,0.999999999999971,FALSE
-6.13541436170631,NA,NA,0.00300016151072969,NA,0.932134195087328,-0.034486077309825,7,-3526.09393490139,7066.20403141894,62.4187055803286,1.44546146469247e-14,0.999999999999985,FALSE
-6.07459930701559,-0.00353210110904381,NA,0.003003713761564,NA,0.933950764751997,-0.0345530548708472,8,-3525.66656769652,7067.3539176127,63.5685917740921,8.13414488359243e-15,0.999999999999994,FALSE
-5.9718048316781,-0.0132446220729189,0.000136859470621493,0.00300747435490386,NA,0.934127448850004,-0.0345601650828623,9,-3524.90231682144,7067.83061516714,64.0452893285265,6.40911914238928e-15,1,FALSE
0.424138840230341,NA,NA,0.00805396124574068,-0.000158210320850068,-0.0226842358985331,NA,7,-3542.41163392935,7098.83942947486,95.0541036362501,1.18391322763778e-21,1,FALSE
0.488060549135995,-0.0030569948463474,NA,0.00805862960828525,-0.000158254265048918,-0.022731016974725,NA,8,-3542.08337118669,7100.18752459303,96.4021987544184,6.03371423339629e-22,1,FALSE
0.594284668379893,-0.0129606756472179,0.000139659514437768,0.00806473915719196,-0.000158326311501915,-0.022755465351708,NA,9,-3541.2799305971,7100.58584271845,96.8005168798345,4.94414336499946e-22,1,FALSE
0.101050953867007,NA,NA,0.00897164665523464,-0.00017504677747938,NA,NA,6,-3557.19599950059,7126.40411846445,122.61879262584,1.22383737227889e-27,1,FALSE
0.16096909400299,-0.002895403204211,NA,0.00897764530894938,-0.000175108983467489,NA,NA,7,-3556.89319874988,7127.80255911592,124.017233277309,6.08213677040185e-28,1,FALSE
0.26583435754028,-0.0127169459675511,0.000138732401162451,0.00898458252349958,-0.000175190482273074,NA,NA,8,-3556.0916186672,7128.20401955406,124.418693715445,4.97599752310862e-28,1,FALSE
-6.27857012725312,NA,NA,NA,NA,0.966894263061474,-0.0359992369297434,6,-3562.54475295012,7137.10162536352,133.316299524912,5.81821281964416e-30,1,FALSE
-6.21644242569253,-0.00359342300681309,NA,NA,NA,0.968730438618796,-0.036067391733068,7,-3562.10539639735,7138.22695441087,134.441628572256,3.31457236478373e-30,1,FALSE
-6.11471879309474,-0.0131948273373033,0.000135330527241288,NA,NA,0.968910281838081,-0.0360750171847902,8,-3561.36199828581,7138.74477879128,134.959452952666,2.55848791312107e-30,1,FALSE
0.50380393142962,NA,NA,0.00315928092300643,NA,-0.0270712959585767,NA,6,-3569.39938022599,7150.81087991525,147.025554076642,6.13568141472985e-33,1,FALSE
0.572600344636541,-0.00329226238784924,NA,0.00316273368160372,NA,-0.027120434493564,NA,7,-3569.02088402331,7152.05792966278,148.272603824169,3.28904177408543e-33,1,FALSE
0.680828727462232,-0.0133767773083957,0.00014213792406034,0.00316660005514676,NA,-0.027145845199965,NA,8,-3568.18857368724,7152.39792959414,148.61260375553,2.77484892034364e-33,1,FALSE
0.120435434939587,NA,NA,0.00364275365081378,NA,NA,NA,5,-3590.69309394792,7191.39484340652,187.609517567912,9.44424190293072e-42,1,FALSE
0.185476398222383,-0.00314415615369208,NA,0.00364708221898159,NA,NA,NA,6,-3590.33649661653,7192.68511269634,188.899786857725,4.95437283908127e-42,1,FALSE
0.292468618907201,-0.0131632552160828,0.000141520927244348,0.0036515323611783,NA,NA,NA,7,-3589.49979912321,7193.01575986259,189.230434023973,4.1994224558475e-42,1,FALSE
0.660214413617543,NA,NA,NA,NA,-0.0348068981230633,NA,5,-3609.29668919071,7228.60203389209,224.816708053474,7.86553639566424e-50,1,FALSE
0.730759234690982,-0.00336347546450457,NA,NA,NA,-0.0348696214329502,NA,6,-3608.90367303921,7229.8194655417,226.034139703083,4.27923780041113e-50,1,FALSE
0.838286311071525,-0.0133611190474544,0.000140960258904477,NA,NA,-0.0349069709728017,NA,7,-3608.08873144937,7230.19362451491,226.408298676297,3.54910487253917e-50,1,FALSE
0.176963439153015,NA,NA,NA,NA,NA,NA,4,-3645.57356663922,7299.1529027866,295.367576947987,3.76531936433002e-65,1,FALSE
0.242065573345419,-0.00314208191377577,NA,NA,NA,NA,NA,5,-3645.21632994405,7300.44131539877,296.655989560158,1.97709061175034e-65,1,FALSE
0.347437976900804,-0.0130055651066498,0.000139432794609639,NA,NA,NA,NA,6,-3644.40599618958,7300.82411184245,297.038786003836,1.63268868233101e-65,1,FALSE
