"(Intercept)","dbh","I(dbh^2)","pre","I(pre^2)","tmx","I(tmx^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-0.480155561202195,0.0708669486314516,-0.00277345562497929,0.00509238592993005,-0.000178772423772963,NA,NA,8,-383.771113050403,783.707933810817,0,0.286942129278638,0.286942129278638,FALSE
-0.38676006160614,0.0707463262844759,-0.00277474858371292,0.00466632603650808,-0.000168444146343719,-0.00543650923288591,NA,9,-383.569880643368,785.347134558626,1.63920074780856,0.126428910943664,0.413371040222302,FALSE
-0.170076107531226,NA,NA,0.00509685533423413,-0.00017859435079988,NA,NA,6,-386.66905697758,785.43455482772,1.72662101690287,0.12102172159893,0.534392761821233,FALSE
0.103980347716629,-0.0173220598356786,NA,0.00509083381117017,-0.000178200544702057,NA,NA,7,-385.772653749055,785.674043130294,1.9661093194768,0.107364103626874,0.641756865448107,FALSE
-0.0866296279480843,NA,NA,0.00470654538002969,-0.000169115969173033,-0.00497698391170462,NA,7,-386.498661465435,787.126058563054,3.41812475223696,0.0519466992860045,0.693703564734111,FALSE
-0.932651302091884,0.0706680112450138,-0.00277120825716348,0.00463230498460973,-0.000168698274078437,0.0616119509213701,-0.0020433731101847,10,-383.501411080087,787.256570718421,3.5486369076043,0.0486650980894085,0.74236866282352,FALSE
0.195440262582935,-0.0174982884496576,NA,0.0046760886603054,-0.000168135884169945,-0.00528926111070998,NA,8,-385.581832195126,787.329372100263,3.6214382894459,0.0469255081107743,0.789294170934294,FALSE
-0.256168355141925,0.0695799296053108,-0.00275071292171509,NA,NA,-0.0119323491317322,NA,7,-387.055730154014,788.240195940212,4.53226212939489,0.0297595321949595,0.819053703129254,FALSE
-0.454571003264307,0.0697634480949714,-0.00274615249101408,NA,NA,NA,NA,6,-388.151547674731,788.399536222022,4.69160241120528,0.0274805738523269,0.846534276981581,FALSE
-0.651694527348153,NA,NA,0.00467164452301145,-0.000169388145503192,0.0644055659605076,-0.00211458788585458,8,-386.424587327115,789.014882364241,5.30694855342426,0.0202024983726038,0.866736775354184,FALSE
-0.364432664561642,-0.0174673994362817,NA,0.00464134033700041,-0.000168399465673417,0.0633928052328519,-0.00209319336106524,9,-385.509831851643,789.227036975175,5.51910316435772,0.0181692203546818,0.884905995708866,FALSE
-0.46296853435364,0.0696279259209892,-0.00274292352705289,0.000740320505755316,NA,NA,NA,7,-387.884559519922,789.897854672027,6.18992086120988,0.0129918225468506,0.897897818255717,FALSE
-0.815309689423895,0.069489690478006,-0.00274684545862897,NA,NA,0.0566148908769889,-0.00208674343325552,8,-386.98431278098,790.134333271971,6.42639946115378,0.0115430188390425,0.909440837094759,FALSE
-0.27346736835995,0.0695232934676038,-0.00274876942277551,0.000382036999011898,NA,-0.0111534978209683,NA,8,-386.989163442064,790.14403459414,6.43610078332313,0.0114871631448001,0.920928000239559,FALSE
0.034352515019817,NA,NA,NA,NA,-0.0115431447618365,NA,5,-390.054037544502,790.176882428454,6.46894861763701,0.0113000397845066,0.932228040024066,FALSE
-0.153508604017398,NA,NA,NA,NA,NA,NA,4,-391.089980126612,790.225779268115,6.51784545729822,0.0110271214725324,0.943255161496598,FALSE
0.323544033063669,-0.0180024699023679,NA,NA,NA,-0.011818327838524,NA,6,-389.066547321126,790.229535514812,6.52160170399486,0.011006430614304,0.954261592110902,FALSE
0.12557735652459,-0.0176469934742029,NA,NA,NA,NA,NA,5,-390.143342007815,790.35549135508,6.64755754426312,0.0103346443789556,0.964596236489858,FALSE
-0.163289116212812,NA,NA,0.000749318106564495,NA,NA,NA,5,-390.814044794225,791.6968969279,7.98896311708302,0.0052846109189858,0.969880847408844,FALSE
0.11631537264484,-0.0176802442948557,NA,0.000752855839407181,NA,NA,NA,6,-389.866808385437,791.830057643434,8.12212383261715,0.0049442171394115,0.974825064548255,FALSE
-0.545828330241894,NA,NA,NA,NA,0.0595511028556642,-0.00216438508398187,6,-389.976415879788,792.049272632136,8.34133882131857,0.00443093731245779,0.979256001860713,FALSE
0.0156468713650677,NA,NA,0.000405599311033734,NA,-0.0107191774834961,NA,6,-389.97830555161,792.05305197578,8.34511816496263,0.00442257220121998,0.983678574061933,FALSE
-0.779935568935555,0.0694469603078027,-0.00274544303416459,0.000344426382615165,NA,0.0510681395088952,-0.00189651122463956,9,-386.930797046021,792.068967363932,8.36103355311445,0.00438751838337476,0.988066092445308,FALSE
-0.251789950547233,-0.0179724458244056,NA,NA,NA,0.0586203976108193,-0.00214436578704884,7,-388.990985047119,792.110705726421,8.40277191560426,0.00429690328717047,0.992362995732478,FALSE
0.304972876409271,-0.0179942904233265,NA,0.000399657322924749,NA,-0.0110045180176422,NA,7,-388.993578839963,792.115893312109,8.40795950129223,0.00428577245195375,0.996648768184432,FALSE
-0.508611021641016,NA,NA,0.000366764674806797,NA,0.0536629423277829,-0.00196244382237785,7,-389.915163472602,793.959062577388,10.2511287665707,0.00170525757890731,0.998354025763339,FALSE
-0.215128654172087,-0.0179670425643302,NA,0.000361108905352158,NA,0.0528112485032852,-0.00194513275912346,8,-388.932061155643,794.029830021298,10.3218962104811,0.00164597423666062,1,FALSE
