"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","df","logLik","AICc","delta","weight","cw"
-7.0531092225909,0.139575907429267,-0.00121862345619851,-0.464038476352929,NA,0.0119792147213499,-7.01645584658265e-05,9,270.2551383629,-522.482287299583,0,0.691782771189044,0.691782771189044
-6.51292085523686,0.139607987047729,-0.00121866663242586,-0.853859032372453,0.069130778963139,0.0121633444690695,-7.13005255816013e-05,10,270.449781486503,-520.865348354032,1.61693894555106,0.308216518793964,0.999999289983008
-6.52364018050203,0.139428737677456,-0.00121722522925129,-0.472342814852394,NA,NA,NA,7,253.70638732567,-493.395364422831,29.0869228767515,3.34060164991018e-07,0.999999624043173
-6.47408272246986,0.13943089274244,-0.00121696887689246,-0.483657564423451,NA,-0.000210784304542207,NA,8,254.092354404303,-492.162320748905,30.3199665506772,1.8033194194383e-07,0.999999804375115
-6.77598337020459,0.139414265780656,-0.00121720680739844,-0.292496498020486,-0.0319260506182858,NA,NA,8,253.748906138859,-491.475424218016,31.0068630815667,1.27913084898837e-07,0.9999999322882
-6.66248898631075,0.139420004617472,-0.00121696091597719,-0.349893648022273,-0.0237023470519736,-0.000206248443577187,NA,9,254.115616285089,-490.203243143962,32.2790441556208,6.77118006038653e-08,1
-6.1203279591748,0.0587071785732914,NA,-0.469786712484757,NA,0.0117596174854466,-6.90517787006705e-05,8,189.006881730042,-361.991375400382,160.490911899201,9.76812087256016e-36,1
-5.54663661996749,0.05871511087812,NA,-0.88320380830614,0.0733158192799201,0.0119548414130489,-7.02560333614555e-05,9,189.226685200658,-360.425380975099,162.056906324484,4.46436460473271e-36,1
-5.60664470733836,0.0586659608952104,NA,-0.476433421766224,NA,NA,NA,6,172.81054530109,-333.608034960278,188.874252339304,6.70574384200303e-42,1
-5.55035531474223,0.0586653391238633,NA,-0.489178281033088,NA,-0.000237322419268414,NA,7,173.301360398076,-332.585310567643,189.89697673194,4.02128801344374e-42,1
-5.82203690037445,0.0586635517062897,NA,-0.323148135387794,-0.0272110115388764,NA,NA,7,172.841553216775,-331.66569620504,190.816591094543,2.53906288836445e-42,1
-5.69298468002124,0.0586638336238647,NA,-0.388070989155367,-0.0179158273145993,-0.000233901280245873,NA,8,173.314701998308,-330.607015936915,191.875271362668,1.49549153282501e-42,1
-8.76862206433998,0.137308442029131,-0.00121471947377857,NA,NA,0.0206136325112886,-0.000105356585112601,8,86.7805959457,-157.538803831699,364.943483467884,3.92192426963624e-80,1
-7.98907867960605,0.136836802570926,-0.00121151641585914,NA,NA,0.0024727355022133,NA,7,52.2083461138354,-90.3992819991616,432.083005300421,1.0335637730282e-94,1
-7.9229489141285,0.058786504650884,NA,NA,NA,0.0204793093167047,-0.000104541005789206,7,-0.469788750906446,14.9569877303221,537.439275029905,1.36934849856503e-117,1
-4.26715254282676,NA,NA,-0.478751720669598,NA,0.0117576262199453,-6.90735448550369e-05,7,-3.8833778688313,21.7841659661719,544.266453265755,4.50828198477804e-119,1
-3.73643648827453,NA,NA,-0.860956462956044,0.0677805103122514,0.0119379312129893,-7.0185802610519e-05,8,-3.69906264821111,23.4205133561237,545.902800655706,1.98921970007442e-119,1
-7.75094579312244,0.135773567904478,-0.00120470708245566,NA,NA,NA,NA,6,-16.8870144339162,45.7870845097348,568.269371809317,2.76594497442856e-124,1
-3.75432839326833,NA,NA,-0.485141738167776,NA,NA,NA,5,-19.8041202954191,49.6175646001623,572.099851899745,4.07441585222695e-125,1
-3.69654819930978,NA,NA,-0.498213086511851,NA,-0.000243307213040861,NA,6,-19.2980933814106,50.6092424047236,573.091529704306,2.48156270567827e-125,1
-4.01350060615926,NA,NA,-0.300804008394171,-0.0327232985009646,NA,NA,6,-19.7601168096553,51.533289261213,574.015576560796,1.5634033143195e-125,1
-3.88164452614365,NA,NA,-0.367073249895636,-0.0232373963604426,-0.000238870887822329,NA,7,-19.2760687297887,52.5695476880866,575.051834987669,9.31215872731122e-126,1
-7.15638821990851,0.0587210569136352,NA,NA,NA,0.002479521315389,NA,6,-34.8612716652169,81.7355989723362,604.217886271919,4.32237859809664e-132,1
-6.94055686224127,0.0587116204495726,NA,NA,NA,NA,NA,5,-105.198733362577,220.406790734477,742.88907803406,3.33930519831791e-162,1
-6.10398963632273,NA,NA,NA,NA,0.0206531827082558,-0.000105287804935858,6,-197.121611285973,406.256278213848,928.738565513431,1.46876621811343e-202,1
-5.3317019626525,NA,NA,NA,NA,0.00252516764865038,NA,5,-231.414794017517,472.838912044358,995.321199343941,5.11349038336084e-217,1
-5.11162704136726,NA,NA,NA,NA,NA,NA,4,-303.180129133179,614.366473306757,1136.84876060634,9.47104710884258e-248,1
