"(Intercept)","pet","I(pet^2)","pre","I(pre^2)","Year","I(Year^2)","df","logLik","AICc","delta","weight","cw"
192.433831892724,-8.6322775430047,0.984613199168048,NA,NA,-0.168444967539991,4.0669013243472e-05,8,-779.1479582134,1574.35276601227,0,0.224579354608581,0.224579354608581
184.818702443092,-7.02223712027371,0.79974923263773,-0.0146226227628816,0.000267485846618814,-0.163960557806243,3.95017763694246e-05,10,-777.495051163877,1575.07702449291,0.724258480635172,0.156350436709323,0.380929791317903
37.6189631609865,-8.61534604066265,0.982987742468712,NA,NA,-0.00975301862349936,NA,7,-780.792938829235,1575.6300765535,1.27731054122637,0.11857834089683,0.499508132214734
185.040684290734,-8.37216192343971,0.957354109780229,0.000937857556240802,NA,-0.161521020080878,3.88947891800974e-05,9,-778.888707076117,1575.84850419963,1.49573818735712,0.106310071162929,0.605818203377663
28.0925138355963,-8.61244373434982,0.982666595940762,NA,NA,NA,-2.49741996020747e-06,7,-780.999384879349,1576.04296865373,1.69020264145479,0.0964599403878699,0.702278143765533
34.3312124391432,-6.96521214142058,0.794259244654947,-0.0140636204151843,0.000262157032357686,-0.00982178757656808,NA,9,-779.034207740496,1576.13950552838,1.78673951611358,0.0919145516744632,0.794192695439996
24.7328813425027,-6.96082402153126,0.793816371619256,-0.0140179022379371,0.000261636858855729,NA,-2.51508728987019e-06,9,-779.234826441212,1576.54074292982,2.18797691754639,0.0752067252592801,0.869399420699276
36.8169000350987,-8.28986060312193,0.948890638301019,0.00118230433090091,NA,-0.00975223433283681,NA,8,-780.375400987007,1576.80765155949,2.45488554721487,0.0658109569695238,0.9352103776688
27.2816594303479,-8.28293215574689,0.948150463973121,0.00119763130656696,NA,NA,-2.49732813637824e-06,8,-780.57091865057,1577.19868688661,2.84592087434066,0.0541235112515458,0.989333888920345
168.349388982799,-0.157136929801698,NA,-0.0242176388409524,0.000442149128659885,-0.162025853990115,3.90031275972123e-05,9,-782.10679179432,1582.28467363603,7.9319076237623,0.00425576828178751,0.993589657202133
19.8605885297838,-0.147417733689923,NA,-0.0236056206784257,0.000435748790475585,-0.00983272381597556,NA,8,-783.590641860205,1583.23813330588,8.88536729361113,0.00264202447682697,0.99623168167896
