"(Intercept)","pet","I(pet^2)","pre","I(pre^2)","Year","I(Year^2)","df","logLik","AICc","delta","weight","cw"
-30.3007292659795,13.4257160482902,-1.58004499569115,0.0210346377641243,NA,NA,NA,7,-1171.32317424625,2356.73184467571,0,0.0840298592032183,0.0840298592032183
-2.4443501490262,NA,NA,0.066313521982221,-0.000772489927228853,NA,NA,6,-1172.39419958453,2356.85247239561,0.120627719894856,0.0791115073291692,0.163141366532387
-27.4680732893827,13.1208256695119,-1.54469028212913,0.0207877680585547,NA,-0.00111359771312157,NA,8,-1170.46055910929,2357.031125858,0.299281182290997,0.0723511690524641,0.235492535584852
-28.5668260279744,13.1241072580841,-1.54504462340368,0.0207968888996864,NA,NA,-2.84114384678301e-07,8,-1170.4711752899,2357.05235821922,0.320513543509605,0.0715871386923703,0.307079674277222
137.950954692622,12.9080329283618,-1.52403396876441,0.0196220571184401,NA,-0.170429953530964,4.34663936881696e-05,9,-1169.65182596453,2357.44126660796,0.709421932250279,0.0589365379042143,0.366016212181436
-0.494127907559315,NA,NA,0.0622701349448622,-0.000705855858805972,-0.00097100940423015,NA,7,-1171.74560098329,2357.57669814979,0.844853474075535,0.0550777302818564,0.421093942463293
-1.44604836437706,NA,NA,0.0623053060500063,-0.000706376081058713,NA,-2.47710382559161e-07,7,-1171.75368382634,2357.5928638359,0.861019160182877,0.0546343399733483,0.475728282436641
-24.9935618745423,10.761440197655,-1.26851785126742,0.0487023760196633,-0.000478905924328714,NA,NA,8,-1170.74479234201,2357.59959232343,0.867747647721899,0.0544508455685136,0.530179128005154
-23.2293336739851,10.8856409302448,-1.28331030835749,0.044306041957555,-0.000406690282921927,-0.00100647604389762,NA,9,-1170.05062296745,2358.23886061381,1.50701593809436,0.0395538974143801,0.569733025419535
-24.2165832267769,10.8853656348226,-1.28325134691731,0.0443500446594866,-0.000407306460042941,NA,-2.56623136353834e-07,9,-1170.05997369451,2358.25756206791,1.52571739220048,0.0391857635577248,0.608918788977259
-1.8751336422297,-0.119856441569609,NA,0.0637429564933026,-0.00075567901895403,NA,NA,7,-1172.09982579948,2358.28514778216,1.55330310644331,0.0386489902483105,0.64756777922557
-1.81791393262765,NA,NA,0.0214497685187975,NA,NA,NA,5,-1174.14417368728,2358.33407908187,1.60223440615982,0.0377148908529278,0.685282670078498
138.197659275856,NA,NA,0.0608238630248528,-0.000690821836941781,-0.143384877833206,3.65594883768308e-05,8,-1171.15195475262,2358.41391714467,1.68207246895645,0.0362390029328829,0.721521673011381
0.4798753366879,NA,NA,0.0212409077232153,NA,-0.00117668438207651,NA,6,-1173.18019982286,2358.42447287227,1.69262819655478,0.0360482422584311,0.757569915269812
