"(Intercept)","pet","I(pet^2)","pre","I(pre^2)","Year","I(Year^2)","df","logLik","AICc","delta","weight","cw"
367.932712804859,-0.104905883350743,NA,0.0232012162821395,-0.000234358038378184,-0.378371226630435,9.72363184395542e-05,9,40.9753863203923,-63.8504940892526,0,0.385982391698413,0.385982391698413
367.925441394195,-0.101753595019281,-0.000367031288061926,0.0231967578437243,-0.000234276977659775,-0.378370642461735,9.72361682369906e-05,10,40.9753879829495,-61.8281449737029,2.02234911554973,0.140417087957932,0.526399479656344
371.36503820719,-0.106868535322588,NA,0.00944162220608427,NA,-0.381616241144368,9.80508005612005e-05,8,38.827368043424,-61.5745579131287,2.27593617612392,0.123695594330062,0.650095073986406
352.505932013291,NA,NA,0.024970194605874,-0.000239614220612434,-0.363043564721379,9.33041815512906e-05,8,38.3762227441739,-60.6722673146284,3.17822677462418,0.0787815130795849,0.728876587065991
368.07856939006,1.11762387882722,-0.142541006498201,0.00955843496437903,NA,-0.380951943240475,9.78826612888527e-05,9,39.1162322246855,-60.132185897839,3.7183081914136,0.0601377434569581,0.789014330522949
-0.0926751009972019,-0.0978876074961484,NA,0.02323749183824,-0.000233144518243854,NA,NA,7,36.4434407545514,-58.8245554100488,5.02593867920383,0.0312751049311728,0.820289435454122
-1.46672036104171,-0.0986809752498446,NA,0.0234853344690001,-0.00023749486576875,NA,3.59523626288474e-07,8,37.3315312874238,-58.5828844011282,5.26760968812441,0.0277153637376146,0.848004799191737
-2.79639324474952,-0.0986472919726186,NA,0.0234826475390392,-0.00023744123662848,0.00138310546296841,NA,8,37.3051651805117,-58.5301521873041,5.32034190194854,0.0269941668504659,0.874998966042203
355.735330491754,NA,NA,0.0109299268818764,NA,-0.366083746506853,9.40657341117101e-05,7,36.13581097937,-58.2092958596861,5.64119822956651,0.02299306471388,0.897992030756083
-0.128877870460042,-0.0808635630889347,-0.0019821700690471,0.023213415350794,-0.000232706787431964,NA,NA,8,36.4434891569763,-56.8068001402332,7.04369394901941,0.0114037788272961,0.909395809583379
0.108146050505794,-0.0998152263206607,NA,0.00954978817991509,NA,NA,NA,6,34.3193255108799,-56.5919324455641,7.25856164368851,0.010242143554702,0.919637953138081
-1.49696353899418,-0.0844547190807823,-0.00165641246044486,0.0234652125472725,-0.000237129034839795,NA,3.59521038356136e-07,9,37.3315651289868,-56.5628517064415,7.2876423828111,0.0100942964826884,0.929732249620769
-2.82679969303292,-0.0843396962363752,-0.00166588313948893,0.0234624105996802,-0.000237073314607675,0.00138309543897927,NA,9,37.3051994094794,-56.5101202674268,7.34037382182578,0.00983163099118082,0.93956388061195
-0.552960767593668,NA,NA,0.0248876886531239,-0.000238045340538332,NA,NA,6,34.178478558817,-56.3102385414382,7.54025554781437,0.00889655370113321,0.948460434313083
-1.19931101216634,-0.100603604210371,NA,0.00954249466265732,NA,NA,3.43035613439165e-07,7,35.1266636842302,-56.1910012694063,7.65949281984628,0.00838165459861544,0.956842088911699
-2.46581799502595,-0.100570421536314,NA,0.00954294196352132,NA,0.00131853279379351,NA,7,35.1013538122406,-56.1403815254273,7.71011256382532,0.00817217808775527,0.965014266999454
-1.90077135375476,NA,NA,0.0251432749032077,-0.000242341510178791,NA,3.5170494470483e-07,7,35.0273660105249,-55.9924059219959,7.85808816725672,0.00758936304377174,0.972603630043226
-3.2020729702743,NA,NA,0.0251401646449546,-0.000242288605934204,0.00135338432493741,NA,7,35.0026042606478,-55.9428824222416,7.90761166701101,0.0074037447355518,0.980007374778777
-2.53649910008183,1.13124975475367,-0.143306823959286,0.00966707850928173,NA,NA,NA,7,34.6108346785877,-55.1593432581214,8.69115083113117,0.00500389363056439,0.985011268409342
-3.8932640004401,1.1498623828736,-0.14556580882807,0.00966159747982145,NA,NA,3.45034567041477e-07,8,35.4277709427906,-54.7753637118619,9.07513037739072,0.00412979001711717,0.989141058426459
-5.16700412725839,1.14968104343186,-0.145540824374248,0.00966202602263107,NA,0.00132637704303691,NA,8,35.4023503629196,-54.7245225521198,9.12597153713277,0.00402613147229874,0.993167189898758
-0.357089354764414,NA,NA,0.0109396526741416,NA,NA,NA,5,31.9692449787181,-53.9051380952905,9.94535599396214,0.00267276563341527,0.995839955532173
-1.63652953978128,NA,NA,0.0109432027784168,NA,NA,3.34744956391002e-07,6,32.7369733476326,-53.4272281190693,10.4232659701833,0.00210467016989436,0.997944625702067
-2.87289031492591,NA,NA,0.010943191189936,NA,0.00128697996063902,NA,6,32.7132725531374,-53.3798265300789,10.4706675591737,0.00205537429793256,1
416.740389074225,-0.387387955045478,NA,NA,NA,-0.426594798591888,0.000109565285119696,7,-4.66251833656679,23.3873627721876,87.2378568614402,4.3965049742226e-20,1
419.144015011519,-1.47822006384153,0.127343056244725,NA,NA,-0.426659586450757,0.00010958018201637,8,-4.43972414089967,24.9596264555187,88.8101205447713,2.00306410281868e-20,1
1.58187170354459,-0.382814565047909,NA,NA,NA,NA,NA,5,-10.2249566875325,30.4832652372107,94.3337593264633,1.2654702113928e-21,1
0.270821203878099,-0.383435392690094,NA,NA,NA,NA,3.43732393946211e-07,6,-9.39778486285923,30.8422883019142,94.6927823911668,1.05752601210617e-21,1
-0.993802389320507,-0.383412920229547,NA,NA,NA,0.00131896073258015,NA,6,-9.42649271909249,30.8997040143808,94.7501981036334,1.02759834236462e-21,1
3.9648429724111,-1.49656399314525,0.130017498653186,NA,NA,NA,NA,6,-9.99281892845374,32.0323564331033,95.8828505223559,5.83271890867089e-22,1
2.61360884917732,-1.47530595256845,0.127463840293989,NA,NA,NA,3.41996110914707e-07,7,-9.17445134190257,32.4112287828591,96.2617228721117,4.82614050954358e-22,1
1.35644478307862,-1.47566702927656,0.127508605999274,NA,NA,0.00131216977900324,NA,7,-9.20300698486426,32.4683400687825,96.3188341580351,4.69027604498571e-22,1
367.354178750546,NA,NA,NA,NA,-0.377507388631174,9.69476546108563e-05,6,-59.8119183659746,131.670555308145,195.521049397398,1.34806572959125e-43,1
-0.0550197810376357,NA,NA,NA,NA,NA,NA,4,-64.0990839252518,136.220390072726,200.070884161978,1.38588438755965e-44,1
-1.17435344948756,NA,NA,NA,NA,NA,2.92875296401186e-07,5,-63.4940033847652,137.021358631676,200.871852720929,9.28536306493102e-45,1
-2.25060058321688,NA,NA,NA,NA,0.0011232052094643,NA,5,-63.5156046211277,137.064561104401,200.915055193654,9.08693856547717e-45,1
