"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
11.1647590091365,0.103632688370732,-0.00198969380255704,NA,NA,0.033691424809534,-0.000169303498510111,-0.00668909442288239,9,-1133.89584612278,2285.83843335176,0,0.595870328699186,0.595870328699186,FALSE
11.3387702202627,0.103750960230073,-0.00199179302764812,-0.0128000643671564,NA,0.033342569363778,-0.000167810193608496,-0.00674088197256284,10,-1133.67417032279,2287.40548350272,1.56705015096668,0.272189359473464,0.86805968817265,FALSE
11.8040476540047,0.103767400762144,-0.00199225327827015,-0.257449452319745,0.0292539965081224,0.0337440754611987,-0.000170212203666987,-0.00672683172596234,11,-1133.5061670684,2289.08092338075,3.24249002899614,0.117775239673885,0.985834927846535,TRUE
-1.88539987575749,0.0764186208260887,-0.00163161253085838,NA,NA,0.0338584159886244,-0.000170306973992426,NA,8,-1139.11822733019,2294.27383783794,8.43540448618342,0.00877863414333647,0.994613561989872,FALSE
-1.82558627638488,0.0763431243041232,-0.00163098263707275,-0.0104950849202857,NA,0.0335737247581422,-0.000169090683061367,NA,9,-1138.96983431934,2295.98640974489,10.1479763931347,0.0037286076415888,0.998342169631461,FALSE
-1.29374560062282,0.076421024338608,-0.00163219314675523,-0.274575070132903,0.031576462948224,0.0340066637471125,-0.000171680925742112,NA,10,-1138.77515858576,2297.60746002866,11.7690266768986,0.00165783036035261,0.999999999991813,TRUE
-1.6935577521873,0.0332885614978033,NA,NA,NA,0.0338203995808928,-0.000169708198865256,NA,7,-1162.18838314325,2338.40583454501,52.5674011932488,2.29237480832127e-12,0.999999999994106,FALSE
12.6426376232801,0.103675806707419,-0.00199067250699606,NA,NA,0.0043003706144316,NA,-0.00680336771306855,8,-1161.79501187993,2339.62740693744,53.7889735856775,1.24458497161014e-12,0.99999999999535,FALSE
12.9836372516205,0.103937185510437,-0.00199518490965396,-0.026750560498673,NA,0.00411310574195099,NA,-0.0069118667762597,9,-1160.83401151649,2339.71476413919,53.876330787436,1.1913933652465e-12,0.999999999996542,FALSE
-1.62654906841665,0.0332255025563812,NA,-0.0117505134572763,NA,0.0334976824937474,-0.00016832206857129,NA,8,-1162.00145555988,2340.04029429732,54.2018609455668,1.01243511931865e-12,0.999999999997554,FALSE
-1.13208534994311,0.0340229186096837,NA,NA,NA,0.0338133645061234,-0.000169662946424793,-0.000286761180404571,8,-1162.17673950836,2340.3908621943,54.5524288425408,8.49654476626522e-13,0.999999999998404,FALSE
12.3481858378313,0.103910456876243,-0.00199452608028946,0.291323099327116,-0.0380021724228312,0.00413502363271242,NA,-0.00692670994777574,10,-1160.54588106855,2341.14890499425,55.3104716424896,5.81614797582013e-13,0.999999999998985,FALSE
-1.1253846470198,0.0332671136735286,NA,-0.260497247159917,0.0297439109415609,0.0339037310032985,-0.000170751598267632,NA,9,-1161.82771236654,2341.7021658393,55.8637324875381,4.41058688131837e-13,0.999999999999426,TRUE
-0.980117028667128,0.0340691582611967,NA,-0.0118737939769548,NA,0.033486162129893,-0.000168255209280763,-0.000329791803989411,9,-1161.98607422767,2342.01888956155,56.1804562097896,3.76461613222945e-13,0.999999999999803,FALSE
-0.514102615026238,0.0340675680241201,NA,-0.259505132928144,0.02961130992931,0.0338909729425633,-0.000170677231424606,-0.000312998865229325,10,-1161.81386649401,2343.68487584516,57.8464424933991,1.63665210727151e-13,0.999999999999966,TRUE
-0.622862137157119,0.0760041848162625,-0.00162708114854755,NA,NA,0.00429229783613576,NA,NA,7,-1167.20326986319,2348.43560798488,62.5971746331188,1.52176642293674e-14,0.999999999999982,FALSE
-0.504619946049525,0.0758395209056576,-0.00162563100153709,-0.0244406411352557,NA,0.00412108162165228,NA,NA,8,-1166.40461026467,2348.8466037069,63.0081703551446,1.23908588650706e-14,0.999999999999994,FALSE
-1.13771034734334,0.0757581901870742,-0.00162437424584516,0.278639377248853,-0.0362099510696936,0.00414198059036743,NA,NA,9,-1166.14446196132,2350.33566502885,64.4972316770873,5.88512718075409e-15,1,FALSE
-19.7720282453603,NA,NA,NA,NA,0.0339957119838195,-0.000170643562389109,0.00928123110658459,7,-1178.94406614565,2371.9172005498,86.0787671980424,1.21167168378062e-19,1,FALSE
-19.6585100801849,NA,NA,-0.0105289299786898,NA,0.0337074078543448,-0.000169406455859699,0.00925395964052039,8,-1178.79595027251,2373.6292837226,87.7908503708391,5.14767146431249e-20,1,FALSE
-19.1812842025751,NA,NA,-0.263028889245031,0.0301930514314431,0.0341210026305029,-0.000171880896390401,0.00927002953327093,9,-1178.61916066633,2375.28506243887,89.4466290871096,2.24938109939071e-20,1,TRUE
-0.436543245520085,0.0330355552968402,NA,NA,NA,0.00436220788219239,NA,NA,6,-1190.17426640852,2392.37032835414,106.531895002382,4.38575823185799e-24,1,FALSE
-0.311611976078124,0.0329067498755462,NA,-0.0258832905696988,NA,0.00418132031866563,NA,NA,7,-1189.27373012453,2392.57652850755,106.738095155793,3.95611486537486e-24,1,FALSE
-0.962617765970214,0.0328590484726292,NA,0.285703729363566,-0.0372270875102725,0.0042027218584427,NA,NA,8,-1188.99722297663,2394.03182913083,108.193395779072,1.91097223753355e-24,1,FALSE
0.322719836726474,0.0340300431346048,NA,NA,NA,0.00436339856915335,NA,-0.000388015997456859,7,-1190.15292182666,2394.33491191182,108.49647856006,1.64225573828077e-24,1,FALSE
0.633515201496655,0.0341416524984397,NA,-0.0260620637869794,NA,0.00418155935911466,NA,-0.000482555727941296,8,-1189.24075999866,2394.51890317488,108.680469823125,1.49791645934071e-24,1,FALSE
0.0143234434570975,0.0341389642444598,NA,0.28686702286333,-0.0373882301994139,0.00420306207489357,NA,-0.000500237308024686,9,-1188.96177798237,2395.97029707094,110.131863719187,7.24972299370998e-25,1,FALSE
-18.3069247697312,NA,NA,NA,NA,0.00437387403211776,NA,0.00917849532314995,6,-1206.91703871704,2425.85587297118,140.017439619426,2.3482863942232e-31,1,FALSE
-18.0665762023111,NA,NA,-0.0246897293326355,NA,0.00420140726921262,NA,0.00911676542192149,7,-1206.10849514228,2426.24605854305,140.407625191295,1.93207215477111e-31,1,FALSE
-18.6877444432773,NA,NA,0.289002646634412,-0.0374790674064915,0.00422298645648802,NA,0.00909925519407278,8,-1205.83166729228,2427.70071776213,141.862284410374,9.33572618616519e-32,1,FALSE
13.4381890095618,0.105339200897566,-0.00204006473671344,-0.0930562009144837,NA,NA,NA,-0.00682532761154924,8,-1212.43082093587,2440.89902504932,155.060591697559,1.27107768071542e-34,1,FALSE
13.4103561774025,0.105339069145506,-0.00204005758032041,-0.0789451185878348,-0.00168781082483004,NA,NA,-0.00682611130627399,9,-1212.43026878842,2442.90727868304,157.06884533128,4.6567760980636e-35,1,FALSE
0.119894172136832,0.0776052155588768,-0.00167753680710733,-0.0908278537757125,NA,NA,NA,NA,7,-1217.89706315194,2449.82319456237,163.984761210616,1.46660548643624e-36,1,FALSE
-1.36756060343071,NA,NA,NA,NA,0.0337450201723611,-0.000168551625517466,NA,6,-1219.35935475771,2450.74050505253,164.902071700776,9.27089928857731e-37,1,FALSE
-1.25896301590844,NA,NA,-0.0191728066689629,NA,0.0332120878346818,-0.000166251902791795,NA,7,-1218.86282088679,2451.75471003208,165.916276680327,5.58328825439876e-37,1,FALSE
0.123275170350397,0.0776055693822758,-0.00167754219227877,-0.0924526355530006,0.000194337268702512,NA,NA,NA,8,-1217.89705586919,2451.83149491596,165.993061564197,5.37299485293283e-37,1,TRUE
-0.906475341080635,NA,NA,-0.193972271426844,0.020902332525873,0.0334966593951287,-0.000167954580607176,NA,8,-1218.77725537075,2453.59189391907,167.753460567314,2.22818187944774e-37,1,TRUE
12.2053979884707,0.104641298698088,-0.00203125023079568,NA,NA,NA,NA,-0.00639644685931468,7,-1225.06223882614,2464.15354591078,178.315112559022,1.13374934233954e-39,1,FALSE
-0.267011414780947,0.0786251347480048,-0.00169217432487636,NA,NA,NA,NA,NA,6,-1229.87907784469,2471.77995122648,185.941517874721,2.50301916819884e-41,1,FALSE
0.327946385363425,0.0333099993439904,NA,-0.093161806901673,NA,NA,NA,NA,6,-1242.62540428373,2497.27260410456,211.434170752799,7.29129951030564e-47,1,FALSE
0.834470439142903,0.0339736827399666,NA,-0.0932614546593825,NA,NA,NA,-0.000258612148859164,7,-1242.61590557493,2499.26087940835,213.422446056596,2.69809006007313e-47,1,FALSE
0.321473843701549,0.0333095465238071,NA,-0.0900516810831076,-0.000371995817807901,NA,NA,NA,7,-1242.62537745863,2499.27982317577,213.441389824008,2.67265471527309e-47,1,FALSE
0.0379379854223932,NA,NA,-0.0334561510179124,NA,0.00425931813377974,NA,NA,6,-1245.30363097538,2502.62905748786,216.790624136104,5.00801781338338e-48,1,FALSE
-0.121924742434145,NA,NA,NA,NA,0.00449308548399707,NA,NA,5,-1246.80484015682,2503.62524451598,217.786811164223,3.04331285413939e-48,1,FALSE
-0.744751970294965,NA,NA,0.340895414120309,-0.0447266580085278,0.0042849012252467,NA,NA,7,-1244.90602388348,2503.84111602546,218.002682673704,2.73193711081766e-48,1,FALSE
-0.0668188620381601,0.0339357744029143,NA,NA,NA,NA,NA,NA,5,-1255.29279534033,2520.60115488298,234.762721531227,6.26721367042294e-52,1,FALSE
-17.8007175673428,NA,NA,-0.0922747039552554,NA,NA,NA,0.00930877392241123,6,-1259.31235152813,2530.64649859337,244.808065241613,4.12815343156141e-54,1,FALSE
-17.8060786323322,NA,NA,-0.089570863942977,-0.000323421676575903,NA,NA,0.00930863795055076,7,-1259.31233149977,2532.65373125804,246.815297906286,1.51318070663171e-54,1,FALSE
-0.427510837642379,0.0362034767446805,NA,-0.109664783334006,0.00169590159125697,NA,NA,0.000379935676426192,8,-1265.91992011041,2547.8772233984,262.038790046638,7.48430503189368e-58,1,TRUE
-18.769540408449,NA,NA,NA,NA,NA,NA,0.00960328805805265,5,-1271.57016457119,2553.15589334472,267.317459992958,5.34444810811109e-59,1,FALSE
-1.6259498305996,0.0359383150308383,NA,NA,NA,NA,NA,0.000769924836217677,6,-1279.47606013414,2570.97391580539,285.135482453635,7.22384548612762e-63,1,FALSE
0.694028267225171,NA,NA,-0.102196334701226,NA,NA,NA,NA,5,-1300.49903187104,2611.01362794442,325.175194592665,1.45967250856847e-71,1,FALSE
0.563965640338099,NA,NA,-0.0397426667403864,-0.0074700784693187,NA,NA,NA,6,-1300.48825109968,2612.99829773647,327.159864384716,5.41115356455921e-72,1,FALSE
0.26760049839703,NA,NA,NA,NA,NA,NA,NA,4,-1315.71333416227,2639.43704176853,353.598608416773,9.82176498834744e-78,1,FALSE
