"(Intercept)","dbh","I(dbh^2)","pet","I(pet^2)","pre","I(pre^2)","Year","df","logLik","AICc","delta","weight","cw","any_u_shaped"
29.9195927920443,0.1390795112069,-0.00341319415200774,-1.3966051245982,0.142900919083582,0.0213853738703169,-0.000127492833982512,-0.0146829223260246,11,-368.874201551701,760.053252987928,0,0.206552007500837,0.206552007500837,TRUE
31.0011719652618,0.13825799876473,-0.00338736780849869,-1.35796122031179,0.136811341187507,NA,NA,-0.0148095868198353,9,-371.160593153636,760.528559579161,0.475306591232993,0.162861303103516,0.369413310604352,TRUE
27.28190321819,0.138326799696193,-0.0033929276258682,-0.163356903102352,NA,0.0200944791102431,-0.000121157028496618,-0.0146534289500342,10,-370.146621869511,760.546992297269,0.493739309341095,0.161367210480967,0.53078052108532,FALSE
28.3911665372784,0.137554741563623,-0.00336811841562848,-0.173565043200169,NA,NA,NA,-0.0147772860741356,8,-372.340461652708,760.846631015428,0.793378027500353,0.138915136686231,0.669695657771551,FALSE
30.9558391295882,0.138264598881125,-0.00338980356282199,-1.31574540129424,0.130991503505634,-0.000588101078076421,NA,-0.0147979221960014,10,-371.007291589452,762.26833173715,2.21507874922247,0.0682387686340435,0.737934426405594,TRUE
28.4775743851457,0.137603774043797,-0.00337239534266082,-0.184278276916886,NA,-0.000771292121897873,NA,-0.0147639245573544,9,-372.073948184818,762.355269641526,2.30201665359823,0.0653360470511378,0.803270473456732,FALSE
28.1604433787396,0.0245887500918262,NA,-1.38252437684285,0.141371425960726,0.0213428277168532,-0.000127076168809787,-0.0133895944039949,10,-371.932985115679,764.119718789604,4.06646580167637,0.0270400562698379,0.83031052972657,TRUE
20.3275851867513,NA,NA,-1.38639887958915,0.141589638914558,0.0213794675757903,-0.000127345246275196,-0.00919482766188707,9,-373.168326847538,764.544026966965,4.49077397903716,0.0218710805969032,0.852181610323473,TRUE
29.2387990861192,0.0245681260720496,NA,-1.34363825748668,0.13520652344309,NA,NA,-0.0135172475663791,8,-374.192988966741,764.551685643494,4.49843265556649,0.0217874889835135,0.873969099306986,TRUE
25.5714142953793,0.0245388258603444,NA,-0.162443534415777,NA,0.020077747597779,-0.000120881620018034,-0.0133736851117857,9,-373.180737423875,764.56884811964,4.51559513171219,0.0216013252535669,0.895570424560553,FALSE
26.6786264285506,0.0245309767456794,NA,-0.173107830139683,NA,NA,NA,-0.0134975878237146,7,-375.347418464401,764.823572560985,4.77031957305746,0.0190181245179086,0.914588549078462,FALSE
21.4027622236681,NA,NA,-1.34743195130258,0.135426799469809,NA,NA,-0.00932065561506345,7,-375.428458259958,764.9856521521,4.93239916417235,0.0175376965172268,0.932126245595689,TRUE
17.7473798775839,NA,NA,-0.164454941312205,NA,0.0201069734032729,-0.000121108617370656,-0.00918566902054303,8,-374.411970040341,764.989647790693,4.93639480276454,0.0175026943443658,0.949628939940054,FALSE
18.8469542965675,NA,NA,-0.175010085317057,NA,NA,NA,-0.00930557813256653,6,-376.579332054771,765.255104982102,5.20185199417369,0.0153271572081944,0.964956097148249,FALSE
29.1980524370419,0.024503456233005,NA,-1.30334423383699,0.12965658320521,-0.000558902883234607,NA,-0.0135073048932266,9,-374.054336299038,766.316045869965,6.26279288203682,0.00901739772573569,0.973973494873985,TRUE
26.7642790222264,0.024448674388978,NA,-0.183386103345076,NA,-0.000740777553630137,NA,-0.0134856805810661,8,-375.101195936126,766.368099582264,6.31484659433556,0.00878573106706814,0.982759225941053,FALSE
21.3812366644815,NA,NA,-1.30645716163985,0.129782196991058,-0.000568772747969431,NA,-0.0093211908128577,8,-375.285740977556,766.737189665123,6.68393667719522,0.00730518152562952,0.990064407466682,TRUE
18.9592248597018,NA,NA,-0.185427662827936,NA,-0.000750700255000197,NA,-0.00930715613249745,7,-376.328017853438,766.78477133906,6.73151835113197,0.00713343622577639,0.997197843692459,FALSE
25.4896851206922,0.139550318966506,-0.00338420196139873,NA,NA,0.03011813279722,-0.000172361927309021,-0.0143487818533428,9,-376.515437941139,771.238249154167,11.1849961662394,0.000769552693762441,0.997967396386221,FALSE
1.97754908625117,0.0694263565894154,-0.00281464619862498,-1.39221811894641,0.142860183102531,0.0222701607302462,-0.000132557757402436,NA,10,-376.489584684177,773.232917926601,13.179664938673,0.000283858263852386,0.998251254650074,TRUE
-0.602412806569019,0.0687196247546022,-0.0027952232104752,-0.159294581928249,NA,0.0209883372506479,-0.000126277357285523,NA,9,-377.749951088127,773.707275448143,13.6540224602152,0.00022392166522383,0.998475176315297,FALSE
2.85369511931958,0.0678495309296853,-0.00278291054110326,-1.35019116648292,0.136259886992706,NA,NA,NA,8,-378.921537269618,774.008782249248,13.9555292613201,0.000192586014272153,0.99866776232957,TRUE
0.316517975179754,0.0672119055412786,-0.00276449009080964,-0.170546869237329,NA,NA,NA,NA,7,-380.081403195176,774.291542022535,14.2382890346072,0.000167195367624961,0.998834957697195,FALSE
23.706646771762,0.0258259128444924,NA,NA,NA,0.0300693053966417,-0.000171947836842965,-0.0130284658678682,8,-379.485052669572,775.135813049155,15.0825600612267,0.000109620837691479,0.998944578534886,FALSE
2.54950475776819,-0.0201102878299207,NA,-1.38117410033293,0.141661577950767,0.0221614754491424,-0.000131792022545883,NA,9,-378.566901699522,775.341176670933,15.2879236830051,9.89233858741233e-05,0.99904350192076,TRUE
2.20193424509977,NA,NA,-1.37997168924981,0.142061612640454,0.0225245413856744,-0.000133742159188171,NA,8,-379.72816100501,775.622029720031,15.5687767321029,8.59631869532053e-05,0.999129465107713,TRUE
