"(Intercept)","pre","I(pre^2)","tmn","I(tmn^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-1.16158503693683,0.00456351156217197,-4.87424796206938e-06,0.0258953548236878,NA,7,-1347.84851897098,2709.74280827298,0,0.380103585405482,0.380103585405482,FALSE
-0.628942795957835,0.00484912966114455,-5.27075248495019e-06,NA,NA,6,-1349.42200606515,2710.87832585579,1.13551758281392,0.21544055343067,0.595544138836153,FALSE
-0.919780765256682,0.00210601893826967,NA,0.0284926201458158,NA,6,-1349.78913076065,2711.61257524679,1.86976697381033,0.14924068254889,0.744784821385042,FALSE
-2.05877719826076,0.00457504785534601,-4.89135201848972e-06,0.10550887430907,-0.00176809699768464,8,-1347.83683900979,2711.73254964673,1.98974137375308,0.140551380842634,0.885336202227676,FALSE
-0.307031539837604,0.00220096333258747,NA,NA,NA,5,-1351.70585878472,2713.43621736527,3.69340909229504,0.0599636930119934,0.94529989523967,FALSE
-1.29377470943666,0.00210723583087082,NA,0.0617147711214422,-0.000737732739553941,7,-1349.78709715512,2713.61996464126,3.87715636828034,0.0547001047603304,1,FALSE
-1.54036767522438,NA,NA,0.0785233900503656,NA,5,-1422.86205738654,2855.74861456891,146.005806295931,7.5014283614456e-33,1,FALSE
6.14026195349629,NA,NA,-0.603769464900114,0.0151396237673976,6,-1422.06365873188,2856.16163118925,146.418822916276,6.10180812034938e-33,1,TRUE
0.209731263684662,NA,NA,NA,NA,4,-1437.38489595616,2882.78611844293,173.043310169951,1.00931004995213e-38,1,FALSE
