"(Intercept)","CO2","dbh","I(dbh^2)","tmp","I(tmp^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-158.255041273842,-0.00308108487718435,0.0722785369888715,-0.000885223436385141,13.0992939165707,-0.261813374115652,-1.01189015178901,0.0516123276106682,11,-3858.17158358928,7738.42871481303,0,0.547474423670435,0.547474423670435,TRUE
-164.638642511018,NA,0.0659149772715115,-0.000870696430689719,13.5258614655001,-0.270470664064578,-0.967446160558257,0.049269755457745,10,-3859.72218934703,7739.51564529594,1.08693048290661,0.31793612708716,0.865410550757596,TRUE
11.5112104177602,-0.0033067246150108,0.0722106602176929,-0.000883571153729196,-0.194688645349013,NA,-1.21357143781602,0.0620278807310312,10,-3861.6735418573,7743.41835031647,4.98963550344342,0.0451729291189577,0.910583479876553,TRUE
-214.238633417799,-0.0025968923086047,0.0720295668650407,-0.000883470164448968,17.1108978853917,-0.340829968783574,NA,NA,9,-3863.23857536183,7744.5354408791,6.10672606606931,0.0258407502466924,0.936424230123246,FALSE
-217.253203100932,NA,0.0666581167135393,-0.000871673429881424,17.2961947949264,-0.344661700617037,NA,NA,8,-3864.34209089102,7744.7307988102,6.30208399716958,0.0234360104424971,0.959860240565743,FALSE
10.6856841583049,NA,0.0654010343490192,-0.000868217219689151,-0.208737951350533,NA,-1.17344877131275,0.0599042883101221,9,-3863.46126716675,7744.98082448894,6.55210967590574,0.0206819410796851,0.980542181645428,TRUE
-212.418989146962,-0.00263852941282861,0.0721816499967872,-0.000885856154448126,16.9549555409092,-0.337587400599688,0.00626514561335564,NA,10,-3863.16664666989,7746.40455994166,7.97584512862886,0.0101491827147126,0.990691364360141,FALSE
-215.909122571384,NA,0.0667097717815866,-0.000873346591928318,17.1801078137402,-0.342247453139793,0.00475441033906871,NA,9,-3864.30058674602,7746.65946364749,8.23074883445406,0.00893468888875105,0.999626053248892,FALSE
5.5909793825066,-0.00275779926701487,0.0718084096543035,-0.000879644336358097,-0.200397320089781,NA,NA,NA,8,-3869.57806339305,7755.20274381427,16.7740290012343,0.000124718166561845,0.999750771415453,FALSE
5.01413440280896,NA,0.0661385328567051,-0.000867405385719669,-0.210350335360126,NA,NA,NA,7,-3870.8199976293,7755.67624121328,17.2475264002514,9.84262783392984e-05,0.999849197693793,FALSE
5.09585160328796,-0.00283123637458687,0.0720895476678677,-0.000884065083229289,-0.184443076219165,NA,0.0114090052473826,NA,9,-3869.33819065086,7756.73467145715,18.3059566441207,5.79796857069603e-05,0.9999071773795,FALSE
