"(Intercept)","CO2","dbh","I(dbh^2)","tmp","I(tmp^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
-211.644643635033,-0.00520012011996483,0.102205881546587,-0.000763416041046107,17.7504250348705,-0.358592345513422,-1.21916070388632,0.0698068112059876,11,-6689.26877915431,13400.5751169941,0,0.999990822415755,0.999990822415755,TRUE
-222.644415712656,NA,0.0929897530779974,-0.000732626227969117,18.4865068740543,-0.373364299472897,-1.16187841384424,0.0667776237069435,10,-6701.87064866795,13423.7725917883,23.1974747941968,9.17758394560609e-06,0.9999999999997,TRUE
20.6660258044177,-0.00565032448635773,0.102097574740985,-0.000759458283595498,-0.444811632766558,NA,-1.51142195395463,0.0849748004173591,10,-6719.10755360702,13458.2464016664,57.6712846723203,2.99802786790561e-13,1,TRUE
19.1126428646725,NA,0.0920240736663571,-0.000725721318520702,-0.459837538890796,NA,-1.4612595276074,0.0823074451692746,9,-6734.15117482054,13486.3279505513,85.7528335572697,2.3933422275357e-19,1,TRUE
-293.105182949975,-0.00438074453644113,0.101642708805282,-0.000758568490064881,23.6101890174723,-0.473845926579877,0.157265282370811,NA,10,-6733.74445466019,13487.5202037727,86.9450867786691,1.31859160348378e-19,1,FALSE
-299.490536542513,NA,0.0938521844186927,-0.000732520228136388,24.0230704286761,-0.482216871858734,0.15519287846664,NA,9,-6742.68801116596,13503.4016232422,102.826506248106,4.69357633752967e-23,1,FALSE
11.7877427221688,-0.00476654510257789,0.101303755473382,-0.000751462417766252,-0.42997977852271,NA,0.166851404427008,NA,9,-6788.70085799858,13595.4273169074,194.85219991335,4.87953468772387e-43,1,FALSE
10.7125835129693,NA,0.0927862562202642,-0.00072297249455256,-0.443323035802366,NA,0.164683998193605,NA,8,-6799.43106139257,13614.8826006008,214.307483606781,2.90882258605392e-47,1,FALSE
-213.474350707666,-0.00356426772472713,0.0459801564669334,NA,17.891955578018,-0.361285289076383,-1.17598894700845,0.0674819537612965,10,-6798.41696692609,13616.8652283045,216.290111310471,1.07943152612484e-47,1,TRUE
-220.596328579598,NA,0.0411546422432081,NA,18.3628453906009,-0.370727716283974,-1.14191008391808,0.0656870554827047,9,-6803.55704848367,13625.1396978776,224.564580883531,1.7235221132359e-49,1,TRUE
20.6042165579545,-0.00405439241632306,0.0461815118564779,NA,-0.440146085812939,NA,-1.47232351044389,0.0828546288823441,9,-6828.28737866907,13674.6003582484,274.02524125434,3.13451913027145e-60,1,TRUE
19.4613576182255,NA,0.0406673206492518,NA,-0.449770752846376,NA,-1.44167742828933,0.0812324124087103,8,-6835.01760044909,13686.0556787139,285.48056171982,1.02018677991357e-62,1,TRUE
