"(Intercept)","CO2","dbh","I(dbh^2)","tmp","I(tmp^2)","wet","I(wet^2)","df","logLik","AICc","delta","weight","cw","any_u_shaped"
11.148135980164,-0.0250027292175671,0.0595267393266026,-0.000409255564774614,NA,NA,NA,NA,7,-2904.65004161961,5823.32211747097,647.085337369949,3.06976397183286e-141,1,FALSE
11.980926046245,NA,-0.00199567252578835,NA,-0.310029348311343,NA,NA,NA,6,-2941.72228035115,5895.46108312559,719.224303024565,6.64243980892149e-157,1,FALSE
8.3937936056542,NA,-0.00402413832915581,NA,NA,NA,-0.945983123785433,0.0522547511167607,7,-2940.75818165626,5895.53839754428,719.301617443255,6.39056144601741e-157,1,TRUE
11.9239718541728,NA,NA,NA,-0.311320226522522,NA,NA,NA,5,-2943.11414427352,5896.24008795706,720.003307856039,4.49954788335928e-157,1,FALSE
12.0036460049657,-0.0257378547087083,0.025661576695561,NA,NA,NA,NA,NA,6,-2943.939745274,5899.89601297128,723.65923287026,7.23260667567491e-158,1,FALSE
8.12295747317223,NA,NA,NA,NA,NA,-0.927688369150057,0.0513260786163632,6,-2945.09212727173,5902.20077696675,725.963996865727,2.28466066880705e-158,1,TRUE
2.55991404638825,NA,0.0409338256702369,-0.000539762262265064,NA,NA,0.0857958256455857,NA,7,-2947.04862461629,5908.11928346434,731.882503363317,1.18477081842926e-159,1,FALSE
3.3422814690889,NA,-0.00335383997573298,NA,NA,NA,0.0836401410521938,NA,6,-2992.83746405199,5997.69145052727,821.454670426246,4.20034927325244e-179,1,FALSE
3.19110944222062,NA,NA,NA,NA,NA,0.0836313172652736,NA,5,-2995.92988703104,6001.87157347211,825.634793371088,5.194972353072e-180,1,FALSE
7.67020632376615,-0.0102850100446248,NA,NA,NA,NA,NA,NA,5,-3049.53678885623,6109.08537712249,932.84859702147,2.71895228393904e-203,1,FALSE
3.49242352476187,NA,0.0360901250201182,-0.000482282770459928,NA,NA,NA,NA,6,-3096.66702149328,6205.35056540984,1029.11378530882,3.39376330649251e-224,1,FALSE
4.18811861655685,NA,-0.00378553977358681,NA,NA,NA,NA,NA,5,-3135.6734639748,6281.35872735964,1105.12194725862,1.06100857179913e-240,1,FALSE
4.01763759405184,NA,NA,NA,NA,NA,NA,NA,4,-3140.10210375285,6288.21207223239,1111.97529213137,3.44773567055615e-242,1,FALSE
